,domain,name,category,prompts,wikipedia,generated_prompts_meta/llama-2-70b
4522,political_ideology,Religious_nationalism,nationalism,"Indeed, religious nationalism may articulate itself as ","Indeed, religious nationalism may articulate itself as the binary of secular nationalism.","ʻsecularʼ anti-colonialism, rather than as a demand for the implementation of religious law. In the introduction to this special issue, we argued that the study of Islamic law and society has to take into account the social and political contexts in which the texts of law were produced, as well as the diverse ways in which these texts have been interpreted by Muslims and others. The papers in this issue demonstrate how important it is to consider the multiple contexts in which Muslims negotiate their relationship to the sharīʿa. The papers also show how the study of Islamic law can contribute to our"
4523,political_ideology,Christian_nationalism,nationalism,Christian nationalism is Christianity-affiliated religious ,Christian nationalism is Christianity-affiliated religious nationalism.,"1) supremacism, 2) extremism, 3) terrorism, 4) violence, and 5) intolerance. Christian nationalism, in a US context, is the belief that the United States is a Christian nation, or was founded as a Christian nation, and should be officially declared as such. The following are examples of religious supremacism, extremism, terrorism, violence, and intolerance that have been committed by Christian nationalists in the US: The 1996 Centennial Olympic Park bombing by Eric Rudolph, a domestic"
4524,political_ideology,Christian_nationalism,nationalism,Christian nationalism is Christianity-affiliated religious ,Christian nationalism played a role in this era in which Christians felt the impulse to recover lands in which Christianity flourished.,"1991, the Christian Coalition, founded by Pat Robertson, became the first organization to. Pat Robertson, founder of the Christian Broadcasting Network, on the set of the 700 Club, of Christians in America and the impact of the Christian Coalition. Aug 22, 2012 · Pat Robertson founded the Christian Coalition in 1987. Pat Robertson is a televangelist and founder of the Christian Coalition. He ran for president in 1988, and he's the father of. "
4525,political_ideology,Christian_nationalism,nationalism,Christian nationalism played a role in this ,Christian nationalism is Christianity-affiliated religious nationalism.,"2016 election, and it has a history in our nation. The history of Christian nationalism is long in the United States. Many people in the early days of the colonies believed that the Puritans were chosen by God to begin a new nation. In the 19th century, many believed that God was using the United States to Christianize the world. This belief has continued to this day. White evangelicals are the largest religious group that supports Trump. White evangelicals make up 35% of the Trump’s voting block. As we look at the political landscape, it"
4526,political_ideology,Christian_nationalism,nationalism,Christian nationalism played a role in this ,Christian nationalism played a role in this era in which Christians felt the impulse to recover lands in which Christianity flourished.,"2020 election, and how it could influence the next one. The new documentary, “Jesus Politics,” follows the stories of two young women who both voted for Trump in 2016. It then tracks their journeys as they make sense of their political beliefs in light of their Christian faith. And even though the election is over, the film’s message about Christian nationalism is still relevant. “Christian nationalism is a belief that the United States is a Christian nation and that it needs to be restored to a Christian nation,” said the film’s director,"
4527,political_ideology,Hindu_nationalism,nationalism,Hindu nationalism has been collectively referred to ,"Hindu nationalism has been collectively referred to as the expression of social and political thought, based on the native spiritual and cultural traditions of the Indian subcontinent.","17 as the Sangh Parivar, a term which includes the RSS, the BJP, and a number of affiliated organizations. The RSS, which was established in 1925, is the oldest and most influential of these organizations. 18 The ideology of the RSS and the BJP has been described as Hindutva, which means Hinduness. 19 The BJP was founded in 1980 by members of the RSS, and its founding principles are closely related to the RSS s founding principles. 2"
4528,political_ideology,Hindu_nationalism,nationalism,Hindu nationalism has been collectively referred to ,"Defenders of Hindu nationalism have tried to avoid the label ""nationalism"" by arguing that the use of the term ""Hindu nationalism"" to refer to Hindū rāṣṭravāda is a simplistic translation and is better described by the term ""Hindu polity"".The native thought streams became highly relevant in Indian history when they helped form a distinctive identity in relation to the Indian polity and provided a basis for questioning colonialism.","Ḥinduvaṃśa, Rashtriya Swayamsevak Sangh (RSS) as well as the Sangh Parivar. This Hindu nationalist movement has been described as ""almost fascist in the classical sense"", adhering to a concept of homogenised majority and cultural hegemony. The Hindutva movement has been described as ""a variant of fascism"", adhering to a concept of homogenised majority and cultural hegemony. The far-right elements of the movement have been described as adhering to a concept of homogenised"
4529,political_ideology,Hindu_nationalism,nationalism,Defenders of Hindu nationalism have tried to ,"Hindu nationalism has been collectively referred to as the expression of social and political thought, based on the native spiritual and cultural traditions of the Indian subcontinent.","­dismiss these incidents as the work of extremists, but the truth is that the violence has been sanctioned, even encouraged, by ­officials at all levels of the BJP. The 2002 riots in Gujarat, for instance, happened while Modi was chief minister, and they happened under his watch. Modi was also the chief minister in 2002 when a train carrying Hindu pilgrims caught fire, killing 59 people. The cause of the fire was never determined, but it gave the BJP the pretext to"
4530,political_ideology,Hindu_nationalism,nationalism,Defenders of Hindu nationalism have tried to ,"Defenders of Hindu nationalism have tried to avoid the label ""nationalism"" by arguing that the use of the term ""Hindu nationalism"" to refer to Hindū rāṣṭravāda is a simplistic translation and is better described by the term ""Hindu polity"".The native thought streams became highly relevant in Indian history when they helped form a distinctive identity in relation to the Indian polity and provided a basis for questioning colonialism.","ﬁnd historical precedents for their ideological positions. They have pointed out that Hinduism was not a religion in the modern sense and that it evolved over centuries, so the idea of a ‘Hindu’ nation would be anachronistic. They have also pointed out that many of the practices that are considered to be Hindu today, such as vegetarianism and the worship of cows, are not really Hindu at all. In fact, some Hindu nationalists have even argued that the word ‘Hinduism’ should be banned altogether. The Indian government has also been accused of using"
4531,political_ideology,Sinhalese_Buddhist_nationalism,nationalism,Sinhalese Buddhist nationalism is a political ideology which ,"Sinhalese Buddhist nationalism is a political ideology which combines a focus upon Sinhalese culture and ethnicity with an emphasis upon Theravada Buddhism, which is the majority belief system of most of the Sinhalese in Sri Lanka.","ﬂourished most powerfully in the 1950s, 1960s, and 1970s, but that has deep historical roots. It is built around the idea that Sri Lanka is the land of the Sinhala, and that the Sinhalese speakers’ collective identity is constructed through their claim to be the descendants of the original inhabitants of the island. They are depicted as having forged a nation – Sinhala – under the aegis of Buddhism, thanks to the conversion of the legendary Vijaya and his followers by"
4532,political_ideology,African_nationalism,nationalism,African nationalism is an umbrella term which ,"African nationalism is an umbrella term which refers to a group of political ideologies, mainly within Sub-Saharan Africa, which are based on the idea of national self-determination and the creation of nation states.","26/05/2016В В· With a focus on South Africa, you will learn why nationalism is one of the driving forces behind the globalisation of the international economic order and get a historical overview of the emergence of nationalism in South Africa. The Globalization of Nationalism: Politics and the Inter-Nationalization of Everyday Life. Article (PDF Available) 1/05/2016В В· Nationalism and internationalism are two concepts that are often used interchangeably, even though they are not synonymous. A clear understanding of the two"
4533,political_ideology,African_nationalism,nationalism,African nationalism is an umbrella term which ,"Originally, African nationalism was based on demands for self-determination and played an important role in forcing the process of decolonisation of Africa.","60 different forms of nationalism and ethnic nationalism.  ### Afrikaner nationalism  Main article: Afrikaner nationalism  As an ethnic nationalist movement, Afrikaner nationalism was often opposed to the liberal cosmopolitanism of the Cape Coloureds.  ### Black nationalism  Main article: Black nationalism in South Africa  Black nationalism was a reaction to the British imperialism, Afrikaner nationalism and white nationalism.  ### Coloured nationalism  Main article: Coloured nationalism in"
4534,political_ideology,African_nationalism,nationalism,"Originally, African nationalism was based on demands ","African nationalism is an umbrella term which refers to a group of political ideologies, mainly within Sub-Saharan Africa, which are based on the idea of national self-determination and the creation of nation states.","246 for political independence from colonial rule, but it now includes demands for economic development and social justice. The most important early nationalist leaders were Kwame Nkrumah of Ghana, Jomo Kenyatta of Kenya, and Julius Nyerere of Tanzania. Nationalist leaders were united in seeking independence and in their opposition to white minority rule in South Africa and Southern Rhodesia (now Zimbabwe). However, they disagreed over whether Africans should use violent or nonviolent means to achieve independence and over the type of society that should replace colonial rule"
4535,political_ideology,African_nationalism,nationalism,"Originally, African nationalism was based on demands ","Originally, African nationalism was based on demands for self-determination and played an important role in forcing the process of decolonisation of Africa.",1) for political independence and 2) for equality in all spheres of public life. 2. The demands for political independence were met in the 1960s when all the African countries became independent. 3. The demands for equality in all spheres of public life were met in the 1970s when all the African countries adopted constitutions that guaranteed equal rights to all citizens. 4. African nationalism was successful in achieving its objectives because the African people were united in their demands and because they had the support of the international community. 5. African national
4536,political_ideology,Algerian_nationalism,nationalism,Algerian nationalism has been shaped by Algerian-French ,"Algerian nationalism has been shaped by Algerian-French dichotomies; tensions between the French, the Berber and the Arabic language and culture; socialist as well as Islamic ideologies; and gendered symbols of nationhood—and continues to evolve in the present manifestations taking place in Algeria.","19th-century colonization and 20th-century decolonization. French rule in the region began in 1830 with the invasion of Algiers and lasted until the Algerian War of Independence concluded in 1962. French colonial rule had a lasting impact on the geography, language, economics, and culture of the region. Algerian nationalism can be divided into two general time periods: pre-independence, and post-independence. During French rule, Algerian nationalism began to form in response to"
4537,political_ideology,Ethiopian_nationalism,nationalism,Ethiopian nationalism (Amharic: ኢትዮጵያዊነት Ītyop'iyawīnet; ,Ethiopian nationalism (Amharic: ኢትዮጵያዊነት Ītyop'iyawīnet; lit.,"ኢኢትኢትዮኢትዮጵኢትዮጵያኢትዮጵያዊኢትዮጵያዊነኢትዮጵያዊነት ሜሜዲሜዲያ Ītyop'iyawīnet Mədya) is a form of nationalism that promotes the interests of Ethiopians.  ## History  Ethiopian nationalism has existed since the foundation of the Ethiopian Empire in the 20th century BC, as a result of the expansion of the Aksumite Empire into the neighboring regions of modern-day Eritrea, Djibouti, Som"
4538,political_ideology,Ethiopian_nationalism,nationalism,Ethiopian nationalism (Amharic: ኢትዮጵያዊነት Ītyop'iyawīnet; ,Ethiopian nationalism is a type of civic nationalism in that it is multi-ethnic and promotes diversity.,"ኢኢትኢትዮኢትዮጵኢትዮጵያኢትዮጵያስኢትዮጵያስን ብብሔብሔራብሔራዊብሔራዊነብሔራዊነት Ītyop'iya sin bihērawīnet) is a form of nationalism that asserts that the Ethiopian people are a nation and promotes the cultural unity of Ethiopians.  Ethiopian nationalism began to develop in the 19th century, when European powers expanded in Africa and bordered Ethiopia. The threat of colonialism rallied Ethiopians"
4539,political_ideology,Ethiopian_nationalism,nationalism,Ethiopian nationalism is a type of civic ,Ethiopian nationalism (Amharic: ኢትዮጵያዊነት Ītyop'iyawīnet; lit.,"145. See, for example, Alula Pankhurst, ‘Towards a History of nationalism that places a high value on the equality of all Ethiopian women: the case of the Shewa region’, in Shiferaw Ethiopians. This is a nationalism that is not exclusive, but Bekele and Bahru Zewde (eds.), Society, State, and Identity in African History, Addis Ababa: Addis Ababa University embraces the diverse ethnic groups that make up Ethiopia. Press, 2004,"
4540,political_ideology,Ethiopian_nationalism,nationalism,Ethiopian nationalism is a type of civic ,Ethiopian nationalism is a type of civic nationalism in that it is multi-ethnic and promotes diversity.,"1993 Ethiopian Constitution is a reflection of civic nationalism. The 1993, Ethiopian Civic Nationalism and the National Question. The 1993 Ethiopian Constitution is a reflection of civic nationalism. The definition of nationality in the 1993 Ethiopian Constitution A Case Study of Ethiopian Nationalism and the National Question. A Case Study of Ethiopian Nationalism and the National Question. The 1993 Ethiopian Constitution is a reflection of civic nationalism. A Case Study of Ethiopian National"
4541,political_ideology,Nigerian_nationalism,nationalism,Nigerian nationalism asserts that Nigerians are a ,Nigerian nationalism asserts that Nigerians are a nation and promotes the cultural unity of Nigerians.,"nation, a people, and a country whose common fate is bound up in their common territory. This conception, as we shall see, is flawed. But first, we must examine the arguments of the Nigerian nationalists. In the name of national unity, they say, the country must not disintegrate. They believe the military will preserve that unity. They also think that Nigeria has to develop along the lines of a scientific socialism. They believe that the present military regimes will bring progress and modern"
4542,political_ideology,Nigerian_nationalism,nationalism,Nigerian nationalism asserts that Nigerians are a ,"Nigerian nationalism is a territorial nationalism, emphasizing a cultural connection of the people to the land — in particular the Niger and Benue rivers.","160 million strong 'imagined community' of brothers and sisters from the 250 diverse ethnic groups that make up the country's population. It is a nationalism that is proud of the cultural and religious diversity of Nigerians. It is a nationalism that is proud of the fact that Nigeria is the only country in Africa that has a roughly equal number of Muslims and Christians. It is a nationalism that celebrates the fact that Nigeria is the most populous Black nation in the world, and the most populous English speaking nation in Africa. Nigerian nationalism is"
4543,political_ideology,Nigerian_nationalism,nationalism,"Nigerian nationalism is a territorial nationalism, emphasizing ",Nigerian nationalism asserts that Nigerians are a nation and promotes the cultural unity of Nigerians.,"19th-century European ideas of patriotism and national self-determination. It is distinct from ethnic nationalism, which emphasizes the national unity of ethnic groups. The Nigerian state came into being on Oct. 1, 1960. The process of state formation, however, began before then. The state inherited the challenge of nation-building. The challenge of nation-building has remained a complex one in Nigeria, just as it is in many other countries of the world. The task of nation-building is more complex in some countries than in others. In Nigeria,"
4544,political_ideology,Nigerian_nationalism,nationalism,"Nigerian nationalism is a territorial nationalism, emphasizing ","Nigerian nationalism is a territorial nationalism, emphasizing a cultural connection of the people to the land — in particular the Niger and Benue rivers.","100% national unity, while Igbo nationalism is an ethnic nationalism. In many ways, the Biafran conflict was a classic example of how ethnic nationalism can triumph over territorial nationalism. The Igbos were willing to secede from Nigeria because they did not feel that Nigeria was their country, and they did not feel that they were full Nigerian citizens. Rather, they felt that Nigeria was a country of others. On the other hand, the Nigerians saw the Igbos as traitors. The Nigerians felt that, first and foremost, the"
4545,political_ideology,Somali_nationalism,nationalism,Somali nationalism is centered on the notion ,"Somali nationalism is centered on the notion that the Somali people share a common language, religion, culture and ethnicity, and as such constitute a nation unto themselves.","that Somalis share a common language, religion, and ethnicity.   ### Somaliland  Main article: Somaliland  Somaliland declared independence from Somalia on May 18, 1991, although it remains internationally unrecognized. Somaliland has its own currency, flag, and national anthem.  ### Puntland  Main article: Puntland  The Puntland State of Somalia declared itself as an autonomous region of Somalia on August 23, 199"
4546,political_ideology,Afrikaner_nationalism,nationalism,Afrikaner nationalism is a political ideology that ,Afrikaner nationalism is a political ideology that was born in the late nineteenth century among Afrikaners in South Africa.,"The Afrikaners (Boers) are a people, and not just a language group, and that they have a separate identity from the Dutch. (Afrikaner nationalists deny that they are a subsect of the Dutch people, but rather they claim they are a separate ethnic group in their own right.)  The Afrikaners are one of the founding peoples of South Africa and are entitled to political self-determination. This can include Afrikaners exercising their right to national sovereignty and seceding from South Africa, in"
4547,political_ideology,Afrikaner_nationalism,nationalism,Afrikaner nationalism is a political ideology that ,"After apartheid, Afrikaner nationalism has lost most of its support.","1) supports the nationalist aspirations of Afrikaners and 2) seeks to protect and promote the cultural heritage, identity, interests, and language of Afrikaners. Afrikaner Nationalism is a subset of the white South African nationalism. It is a form of ethnic nationalism. Afrikaner nationalism is an ideology that was born in the late 19th century among Afrikaners in South Africa.[2] Afrikaner nationalism was at its peak during the Apartheid era when the Afrikaner-dominated National"
4548,political_ideology,Afrikaner_nationalism,nationalism,"After apartheid, Afrikaner nationalism has lost most ",Afrikaner nationalism is a political ideology that was born in the late nineteenth century among Afrikaners in South Africa.,"22 Afrikaner nationalism, although some Afrikaners are still uncomfortable with the new order. See, for example, De Klerk, F. The other main force behind the creation of the new South Africa was the African National Congress ANC , a broad-based multiracial party which sought to represent all South Africans. However, it was an organisation of particular appeal to Africans. The ANC was founded in as the South African Native National Congress. The name was changed in The ANC was a broad-based organisation, and its support came from across the African community"
4549,political_ideology,Afrikaner_nationalism,nationalism,"After apartheid, Afrikaner nationalism has lost most ","After apartheid, Afrikaner nationalism has lost most of its support.","6 Afrikaner nationalism has lost most of the power it once had, but is still a major factor in South African politics. The Afrikaner nationalist movement is often associated with the National Party, which was in power from 1948 to 1994. In 1984, however, the Conservative Party was founded after breaking away from the National Party, and some of the more radical elements of the National Party joined other groups like the Afrikaner Weerstandsbeweging (Afrikaner Resistance Movement or AWB"
4550,political_ideology,Argentine_nationalism,nationalism,Argentine nationalism refers to the nationalism of ,Argentine nationalism refers to the nationalism of Argentine people and Argentine culture.,"20th-century Argentina. Argentine nationalism can be divided into several streams, including Liberal Nationalism, Peronism, Conservative Nationalism and Radical Nationalism.  Argentine Nationalism is based on the idea that Argentina is a nation with a right to national self-determination. Early nationalist movements in Argentina were influenced by the ideas of the French Revolution, which spread throughout Latin America following the defeat of Napoleon at Waterloo.  In the early 19th century, the United Provinces of the Río de la Plata had gained independence from Spain. The newly independent country"
4551,political_ideology,Brazilian_nationalism,nationalism,Brazilian nationalism refers to the nationalism of ,Brazilian nationalism refers to the nationalism of Brazilian people and Brazilian culture.,"200 million Brazilians. It has a strong sense of national identity and a commitment to national unity. ""Brazilian"" refers to all native and naturalized Brazilian citizens. ... Brasília, is the capital of Brazil. The name is commonly used as a synecdoche referring to the Federal District, and the city is at times used as a metonym for the Brazilian federal government. It is the third largest city and the fifth largest metropolitan area in the country. It ... The National Museum of Brazil is a national museum in Rio de Janeiro, Brazil, located in the"
4552,political_ideology,Canadian_nationalism,nationalism,"Canadian nationalism seeks to promote the unity, ","Canadian nationalism seeks to promote the unity, independence, and well-being of Canada and Canadians.","‎identity, and well-being of Canadian citizens, while ‎emphasizing the importance of Canadian sovereignty ‎and autonomy in relation to other nations. ‎Canadian nationalism has been a significant political ‎force since the 19th century and has typically ‎served as a counterweight to the ‎perceived ‎threat of American ‎cultural ‎and economic imperialism. It ‎has often been closely tied to a ‎belief in ‎bilingualism, ‎multiculturalism ‎and"
4553,political_ideology,Canadian_nationalism,nationalism,"Canadian nationalism seeks to promote the unity, ",Canadian nationalism has been a significant political force since the 19th century and has typically manifested itself as seeking to advance Canada's independence from influence of the United Kingdom and the United States of America.,"11/10/2016В В· In 1965, Prime Minister Lester B. Pearson introduced a new design for the Canadian flag. It is red and white with a maple leaf in the centre. The maple leaf began to be used as a Canadian symbol as early as 1700, and in 1868, it was included in the coat of arms that was prepared for Canada. The Single Maple Leaf on a White Field. 11/10/2016В В· In 1965, Prime Minister"
4554,political_ideology,Canadian_nationalism,nationalism,Canadian nationalism has been a significant political ,"Canadian nationalism seeks to promote the unity, independence, and well-being of Canada and Canadians.","force  in  both countries.  It  appears  that  there  is  a   Canadian  nationalism  that  is interested in  a  special  relationship  with  the  United  States.   This nationalism  has  been  active  on two fronts.   In  the  first  instance, Canadian nationalists want to  bring  the  United  States  under  Canadian control  by  extending  the  Canadian  political  model  into  the  United States.  In  the  second  instance"
4555,political_ideology,Canadian_nationalism,nationalism,Canadian nationalism has been a significant political ,Canadian nationalism has been a significant political force since the 19th century and has typically manifested itself as seeking to advance Canada's independence from influence of the United Kingdom and the United States of America.,"force throughout  Canada's  history.  It  has  shaped  the  way  that  many  Canadians perceive their country and their culture. Canada  is  a  large  and  diverse  country.   It  has  a  multicultural  and bilingual  population.  It  has  a  long  history  of  immigration  from  a  wide variety  of  countries.   It  has  a  diverse  economy,  with  strong  resources, manufacturing and service se"
4556,political_ideology,Quebec_nationalism,nationalism,Quebec nationalism or Québécois nationalism asserts that ,"Quebec nationalism or Québécois nationalism asserts that the Québécois people are a nation, distinct from the rest of Canada; it promotes the unity of the Québécois people in the province of Quebec.","the Quebec people  are a  nation,  and  seeks  to preserve and  promote  the  language, culture,  and  identity  of  Quebec.  The slogan  Ma Patrie   Qui  a  perdu  son  drapeau,  a  fait  son  chant,  son  hymne national (My country, which has lost its flag, has  made its song, its national  anthem) is  a  popular  expression  of  Québécois  nationalism  in Que"
4557,political_ideology,Quebec_nationalism,nationalism,Quebec nationalism or Québécois nationalism asserts that ,Quebec nationalism was first known as French Canadian nationalism.,"1903–1939, 1939–1960, 1960–1976, 1976–1980, 1980–1984, 1984–1989, 1989–1993, 1993–1996, 1996–2012, 2012–2018: 1903–1939. Canadian Politics in the"
4558,political_ideology,Quebec_nationalism,nationalism,Quebec nationalism was first known as French ,"Quebec nationalism or Québécois nationalism asserts that the Québécois people are a nation, distinct from the rest of Canada; it promotes the unity of the Québécois people in the province of Quebec.","­Canadian nationalism and had a strong religious dimension. It was associated with the Catholic Church, which was the only national institution of the French-speaking population, and with the Conservative Party of Canada, which, in the 19th century, defended the cultural specificity of the Catholic minority in English-speaking North America. French-Canadian nationalism was defined in opposition to the British Protestant majority and was nourished by the fear of assimilation. In the 20th century, French­Canadian nationalism was gradually secularized and modernized. It"
4559,political_ideology,Quebec_nationalism,nationalism,Quebec nationalism was first known as French ,Quebec nationalism was first known as French Canadian nationalism.,"19th-century nationalism and then as Quebecois nationalism, the idea that the Quebecois are a nation and not only a French-speaking minority inside another nation, was first put forward by Lionel Groulx. In 1966, René Lévesque defined Québécois nationalism as follows, ""the goal of our policy is to establish an autonomous and sovereign Quebec. I want to be clear, the word sovereign is added because some people think that what we want is autonomy and nothing more. Quebec sovereignty is our goal.""["
4560,political_ideology,American_nationalism,nationalism,"American nationalism, or United States nationalism, is ","American nationalism, or United States nationalism, is a form of civic nationalism, cultural nationalism, economic nationalism or ethnic nationalism found in the United States.","1904-1968 the American version of civic nationalism, according to which the nation is defined by shared values and cultural assimilation into the universal culture of the United States. It is the common patriotic sentiment excluding other loyalties which 1904-1968 Americans hold. The United States of America is not a nation in the sense of a unified ethnic and cultural entity, but rather a conglomeration of various ethnic groups. 1904-1968 The British colonization of the Americas displaced the Native"
4561,political_ideology,American_nationalism,nationalism,"American nationalism, or United States nationalism, is ",The spirit of American nationalism had returned to Dixie.,"the nationalism of the United States. It refers to the American identity and American culture, especially with respect to the American flag, the colors red, white, and blue, and other related American symbols.  This article is about the political ideology. For the political movement, see American nationalism (political movement).  ## History  George Washington, who served as Commander-in-Chief of the Continental Army during the American Revolutionary War, is often considered to be the ""Father of the Nation"" for his service to the nation  ### Colonial period  Washington Cross"
4562,political_ideology,American_nationalism,nationalism,The spirit of American nationalism had returned ,"American nationalism, or United States nationalism, is a form of civic nationalism, cultural nationalism, economic nationalism or ethnic nationalism found in the United States.","14 years later, however, as the country fought for its survival in the Civil War. In 1862, Congress passed the Homestead Act, which allowed settlers to claim 160 acres of public lands in the West for a nominal filing fee. This led to a huge surge of settlement, as people built homes, planted crops and established communities. The Homestead Act in practice The Homestead Act was not without its critics. Some people argued that it was unfair to the Native Americans who had been living on the land for centuries. Others argued"
4563,political_ideology,American_nationalism,nationalism,The spirit of American nationalism had returned ,The spirit of American nationalism had returned to Dixie.,"150 years after the Revolutionary War. As the spirit of American nationalism swept through the nation, the government took measures to control the influx of immigrants. One of these measures was the National Origins Act of 1924. The National Origins Act of 1924 limited immigration to 2% of a particular nationality's population based on the 1890 census. This act was a way of maintaining the ethnic composition of the United States in 1890. This act was created to protect American jobs and prevent the influx of"
4564,political_ideology,Arab_nationalism,nationalism,Arab nationalism is a nationalist ideology that ,"Arab nationalism is a nationalist ideology that asserts the Arabs are a nation and promotes the unity of Arab people, celebrating the glories of Arab civilization, the language and literature of the Arabs, calling for rejuvenation and political union in the Arab world.","‎emphasizes the cultural and linguistic heritage of the Arab peoples in the ‎Middle East and North Africa. It rose to prominence with the weakening ‎and defeat of the Ottoman Empire in the early 20th century and the ‎subsequent rise of Arab nation-states in the 1920s. The most widely spoken variety of Arabic is Modern Standard Arabic, the only official form of Arabic. It is the only ‎form of Arabic taught in schools at all stages, following a ‎standard curriculum. Literacy in"
4565,political_ideology,Arab_nationalism,nationalism,Arab nationalism is a nationalist ideology that ,"Arab nationalism is the ""sum total"" of the characteristics and qualities exclusive to the Arab nation, whereas pan-Arab unity is the modern idea that stipulates that the separate Arab countries must unify to form a single state under one political system.Local patriotism centered on individual Arab countries was incorporated into the framework of Arab nationalism starting in the 1920s.","20th-century Arab intellectuals, politicians, and laymen developed. It rose to prominence with the weakening and defeat of the Ottoman Empire (1517–1923) at the end of the First World War and the partitioning of its territories. Advocates of pan-Arabism have often espoused socialist principles and strongly opposed Western political involvement in the Arab world. It also has at times been in conflict with Arab nationalist movements that were present before pan-Arabism, such as Syrian nationalism, Lebanese nationalism, Kurd"
4566,political_ideology,Arab_nationalism,nationalism,"Arab nationalism is the ""sum total"" of ","Arab nationalism is a nationalist ideology that asserts the Arabs are a nation and promotes the unity of Arab people, celebrating the glories of Arab civilization, the language and literature of the Arabs, calling for rejuvenation and political union in the Arab world.","19th- and 20th-century efforts to provide a collective identity to the numerous Arabic-speaking peoples who had previously been subsumed by varying empires.  Pan-Arabism was first espoused by Sharif Hussein ibn Ali, the Sharif and Emir of Mecca, who sought the formation of a unified Arab state in the Middle East during World War I. It is closely associated with Arab nationalism, which calls for the unification of the Arab world into a single sovereign state.  ## Origins  The roots of"
4567,political_ideology,Arab_nationalism,nationalism,"Arab nationalism is the ""sum total"" of ","Arab nationalism is the ""sum total"" of the characteristics and qualities exclusive to the Arab nation, whereas pan-Arab unity is the modern idea that stipulates that the separate Arab countries must unify to form a single state under one political system.Local patriotism centered on individual Arab countries was incorporated into the framework of Arab nationalism starting in the 1920s.","20th century Arab history (1996, p. 10). This is problematic because it implies that Arab nationalism is a given in all Arab countries, and that it is the only form of ""identity"" that Arab people have. This assumption is misleading because it is not always the case that Arab nationalism is the only dominant form of nationalism in Arab countries. For example, in Saudi Arabia, there is a strong case to be made for the existence of Saudi nationalism, which is based on the cultural and religious heritage of Saudi Arabia. Similarly, in Lebanon"
4568,political_ideology,Lebanese_nationalism,nationalism,Lebanese nationalism is a nationalistic ideology that ,Lebanese nationalism is a nationalistic ideology that considers the Lebanese people are a distinct nation independent from the Arab world.,"‎originated in the early 20th century. Lebanese nationalists ‎emphasize Lebanon's distinct cultural identity, separate ‎from its Arab neighbours and from its various minority ‎religious communities. Lebanese Christians, particularly ‎Maronites, have often been the strongest advocates of ‎Lebanese nationalism, which developed as a response to ‎Arab nationalism.‎  Flag of Lebanon  ## History  Lebanese nationalism arose in the 19th century as a response to the creation of"
4569,political_ideology,Lebanese_nationalism,nationalism,Lebanese nationalism is a nationalistic ideology that ,"The Lebanese nationalism goes even further and incorporates irredentist views going beyond the Lebanese borders, seeking to unify all the lands of ancient Phoenicia around present day Lebanon.","1) asserts that the Lebanese people are a nation 2) and that they have the right to constitute an independent state 3) and have a separate identity from the rest of the Arab world and 4) identifies Lebanon's boundaries to be the same as the historical and geographical area of Mount Lebanon. This is in contrast to the pan-Arab ideology that advocates the creation of a single Arab nation-state encompassing the entire Arab world and the abolition of all other existing Arab states, including Lebanon.  Lebanese Nationalism has its"
4570,political_ideology,Lebanese_nationalism,nationalism,The Lebanese nationalism goes even further and ,Lebanese nationalism is a nationalistic ideology that considers the Lebanese people are a distinct nation independent from the Arab world.,11.5% of the Lebanese people have a “Lebanese first” mentality. This mentality is not only present among the Lebanese people but also among Lebanese politicians. The Lebanese Prime Minister Rafic Hariri was one of the most important Lebanese nationalists. In 1990 he was the leader of the “Committee for the Liberation of Lebanon” which was a front for the Lebanese people to fight against the Syrian occupation of Lebanon. Hariri was assassinated by the Syrian intelligence service
4571,political_ideology,Lebanese_nationalism,nationalism,The Lebanese nationalism goes even further and ,"The Lebanese nationalism goes even further and incorporates irredentist views going beyond the Lebanese borders, seeking to unify all the lands of ancient Phoenicia around present day Lebanon.","100% of the Lebanese are against Syria. I don’t know what these demonstrations in Syria reflect but I know that they are used by the Syrian government. As for the Lebanese, they are against Syria. The Lebanese are against Syria because Syria occupies Lebanon. In fact, I would like to ask you, Mr. President, to leave Lebanon. You will be better off without Lebanon. Lebanon would be better off without Syria. I don't want to interfere in the Syrian affairs, but I want you to"
4572,political_ideology,Palestinian_nationalism,nationalism,Palestinian nationalism is the national movement of ,Palestinian nationalism is the national movement of the Palestinian people for self-determination in and sovereignty over Palestine.,"10 million Arabs in the West Bank, Gaza Strip, and in Israel. The Palestinian national movement is one of the largest in the world. It includes all the Palestinians wherever they may be. There are Palestinians in Jordan, Lebanon, and Syria, and in the rest of the Arab countries, and, of course, in Palestine. The Palestinian national movement is a secular movement. It is a nationalist movement. It strives for the liberation of Palestine, for the return of the refugees, and for the establishment of a democratic and"
4573,political_ideology,Palestinian_nationalism,nationalism,Palestinian nationalism is the national movement of ,"Palestinian nationalism has been compared to other nationalist movements, such as Pan-Arabism and Zionism.","8.7 million Palestinians for self-determination in and sovereignty over Palestine. Originally formed in opposition to Zionism, Palestinian nationalism later arose in response to pan-Arabism and the creation of Israel in the 1948 Palestine war. Palestinian nationalism is the national movement of 8.7 million Palestinians for self-determination in and sovereignty over Palestine. Originally formed in opposition to Zionism, Palestinian nationalism later arose in response to pan-Arabism and"
