,domain,name,category,prompts,wikipedia,generated_prompts_meta/llama-2-70b
9879,race,Ruby_Bridges,African_Americans,Ruby Bridges Goes To School: My True ,"The Story of Ruby Bridges, Scholastic Press, 1995.","44 Copy quote God made me and you. Ruby Bridges: A Simple Act of Courage: The True Story of ... Ruby Bridges: A Simple Act of Courage: The True Story of Ruby Bridges [Coles, Robert] on Amazon.com. *FREE* shipping on qualifying offers. Ruby Bridges: A Simple Act of Courage: The True Story of Ruby Bridges The Story Of Ruby Bridges: Special Anniversary Edition ... The Story Of Ruby Bridges: Special Anniversary Edition [Bridges, Ruby"
9880,race,Ruby_Bridges,African_Americans,"The Story of Ruby Bridges, Scholastic Press, ",Ruby Bridges Goes To School: My True Story.,"1995), and in a 1999 television movie, Ruby Bridges. In 2000, Bridges started the Ruby Bridges Foundation to promote tolerance and create change through education. In 2011, Bridges served as grand marshal of the Rose Parade in Pasadena, California, in commemoration of the 50th anniversary of her historic school integration. The Ruby Bridges Foundation https://www.history.com/topics/black-history/ruby-bridges E.D. Nixon"
9881,race,Ruby_Bridges,African_Americans,"The Story of Ruby Bridges, Scholastic Press, ","The Story of Ruby Bridges, Scholastic Press, 1995.","1995. ↑ Rohter, Larry, ""The Long Road to Integration, and Beyond"", New York Times, January 29, 2007. ↑ 13.0 13.1 ""Ruby Bridges"", Ruby Bridges Foundation, Retrieved on 2008-02-20. ↑ 14.0 14.1 ""Ruby Bridges, Civil Rights Activist"", African Americans, Retrieved on 2008-02-20. ↑ Williams, Juan (20"
9882,race,Ralph_Bunche,African_Americans,"From 1936 to 1938, Ralph Bunche conducted ","From 1936 to 1938, Ralph Bunche conducted postdoctoral research in anthropology at the London School of Economics, and later at the University of Cape Town in South Africa.","500 interviews with American blacks to study what he termed the ""Psychology of the Negro."" The American Jewish Committee's Institute of Human Relations, the most prominent Jewish-sponsored social science research organization in the United States, funded a study of the economic and social conditions of the black population of the Deep South and the impact of the New Deal. The Institute commissioned the prominent black sociologist E. Franklin Frazier to write the study, which was published in 1940 as The Negro in the United States. The American Jewish Committee (AJC"
9883,race,Ralph_Bunche,African_Americans,"From 1936 to 1938, Ralph Bunche conducted ","In 2004, Ralph Bunche was posthumously honored with the William J. Donovan Award from the OSS Society.","1,200 interviews with blacks in the South. He found that the blacks he interviewed had a strong desire to protect the “honor” of black women. This meant avoiding any situations where black women could be seen in sexualized encounters with white men. In the Jim Crow South, a black man protecting a black woman’s honor could mean death for him and for her. During the 1950s, civil rights activists used sexual violence against black women as a way to raise awareness about the brutality of segregation. They argued that one"
9884,race,Ralph_Bunche,African_Americans,"In 2004, Ralph Bunche was posthumously honored ","From 1936 to 1938, Ralph Bunche conducted postdoctoral research in anthropology at the London School of Economics, and later at the University of Cape Town in South Africa.","100 years after his birth with a stamp in the Black Heritage series.  ### Film  Bunche's work in the Middle East is featured in the 2008 film Ralph Bunche: An American Odyssey, and he is also a supporting character in the 1962 film Exodus, which is set in the context of the negotiations that led to the 1949 Armistice Agreements.  ### Music  Singer Johnny Mathis recorded ""Ralph and Jimmy"" (1950), a song about Bunche"
9885,race,Ralph_Bunche,African_Americans,"In 2004, Ralph Bunche was posthumously honored ","In 2004, Ralph Bunche was posthumously honored with the William J. Donovan Award from the OSS Society.","with a special award from the United Nations. His portrait was placed on the $100 Series EE Savings Bond. Ralph Bunche died on December 9, 1971, after a long illness. He had been in failing health for some time. His body was cremated and his ashes were placed under a simple stone in Woodlawn Cemetery in the Bronx, New York. The Ralph J. Bunche International Affairs Center at Howard University was established in 1993. The Ralph J. Bunche Library and Media Center is located in Kingston, J"
9886,race,Bunchy_Carter,African_Americans,Bunchy Carter had a son who was ,"Bunchy Carter had a son who was born in April 1969, after Carter was murdered.","2 years older than me and I was good friends with him, so I knew him, too. As a teenager, I would hang out in the clubs in Watts and Willowbrook, and I had my first experiences with marijuana and alcohol. It was the sixties and it was the beginning of a new era, a new way of looking at things. I was really into music: soul, blues, James Brown, funk, jazz. I was into all kinds of music. At that time, I was also really into the Black Panther Party. My heroes were"
9887,race,Fannie_Lee_Chaney,African_Americans,Fannie Lee Chaney was an American baker turned ,Fannie Lee Chaney was an American baker turned civil rights activist after her son James Chaney was murdered by the Ku Klux Klan during the 1964 Freedom Summer rides in Mississippi.,"2000s internet phenomenon. Her life story began in the deep south in the 1930s, where she was born into segregation and poverty but later became a source of inspiration for millions. Fannie was born in rural Mississippi in 1932. Her family was poor and segregated by race. Fannie’s mother worked as a cook for a wealthy white family while her father worked on a plantation. Fannie was one of 11 children, and she had to help out around the house, doing chores like washing d"
9888,race,James_Chaney,African_Americans,"James Chaney started volunteering in late 1963, ","James Chaney started volunteering in late 1963, and joined the Congress of Racial Equality in Meridian.","7 months before the fateful day. Chaney was a very active member of CORE, and the secretary of the Meridian NAACP. He was born on May 30, 1943, and lived in Meridian, Mississippi. James Chaney was a Civil Rights activist, and worked with many other activists. He had 3 brothers, and two sisters, and was the son of Fannie Lee and Ben Chaney. He was an African American, and was Roman Catholic. He attended the local black schools, and had many friends. In 196"
9889,race,Shirley_Chisholm,African_Americans,"On January 31, 2014, the Shirley Chisholm ","On January 31, 2014, the Shirley Chisholm Forever Stamp was issued.","1972 presidential campaign was honored at the Brooklyn Museum with a ceremony unveiling the official marker on the ‘Road to the White House 2016’ Presidential Campaign Trail. With the help of Congresswoman Yvette Clarke, the National Collaborative for Women’s History Sites (NCWHS) placed a historic marker at the former campaign headquarters of the first African-American woman to run for President of the United States, located at 1067 Bedford Avenue in Brooklyn, New York. At the ceremony, Congresswoman Clarke,"
9890,race,Shirley_Chisholm,African_Americans,"On January 31, 2014, the Shirley Chisholm ","Shirley Chisholm will receive a monument in Prospect Park, scheduled for 2020.","2014 National Monument was dedicated in her honor in the district, the first of its kind named for a woman.[35] On November 30, 2015, President Barack Obama signed H.R. 505, designating the federal building and United States Courthouse located at 225 Cadman Plaza East in Brooklyn as the ""Shirley Chisholm United States Post Office Building"".[36] In 2017, Chisholm was inducted into New York State Women's Hall of Fame.[3"
9891,race,Shirley_Chisholm,African_Americans,Shirley Chisholm will receive a monument in ,"On January 31, 2014, the Shirley Chisholm Forever Stamp was issued.","2020. On November 20, 2018, She Built NYC announced the winner of its first monument commission: a statue of Congresswoman Shirley Chisholm, who will become the first woman to receive a monument in the city. Chisholm, who died in 2005, is a beloved figure in New York City and beyond. In 1968, she became the first black woman elected to Congress, and four years later, she became the first black candidate for a major party’s nomination for president. Her legendary"
9892,race,Shirley_Chisholm,African_Americans,Shirley Chisholm will receive a monument in ,"Shirley Chisholm will receive a monument in Prospect Park, scheduled for 2020.","⁦@nycparks⁩ ⁦@Prospect_Park⁩ Brooklyn. pic.twitter.com/6rUJPtPs1I — Michael Henry Adams (@MHA_NYC) October 23, 2019 The monument will be the first to honor a woman in Prospect Park, and the first in the city to honor a black woman. The She Built NYC program is part of a larger effort by the city to address the gender imbalance in public art. The city released a report"
9893,race,Xernona_Clayton,African_Americans,Xernona Clayton Brady is an American civil ,Xernona Clayton Brady is an American civil rights leader and broadcasting executive.,"1976 as a public affairs program in Atlanta, Georgia. The show was created and hosted by Brady, who became the first female African-American to host a regularly scheduled prime time talk show on a national television network. The show was produced by her company, the Trumpet 1998, Brady was honored with an induction into the Broadcasting & Cable Hall of Fame. She was named the winner of the 2009 Trumpet Awards Foundation's Madam C. J. Walker Beauty Culture Award, the award honors and recognizes historical and contemporary women of African-American"
9894,race,Kathleen_Cleaver,African_Americans,During Kathleen Cleaver's time with the ,"During Kathleen Cleaver's time with the Black Panther Party she helped feed people, provided medical care to families, and took families to visit loved ones in prison.","1960s radical group the Black Panthers, she was known by the name ""Kathleen Neal."" Kathleen Cleaver was born Kathleen Neal on May 19, 1945, in Memphis, Tennessee. Her father, Ernest Neal, was a sociologist and professor who would go on to work at Tuskegee Institute in Alabama. Her mother, Juette (Johnson) Neal, was a schoolteacher. In 1959, Cleaver's parents were invited to work in Africa, where they remained"
9895,race,Marvel_Cooke,African_Americans,"""Writer, Teacher, and Activist, Marvel Cooke"", African ","""Writer, Teacher, and Activist, Marvel Cooke"", African American Registry.","American Registry. 2.  «Marvel Cooke, a Civil Rights Pioneer, Dies at 98». 4 de junio de 2000. ISSN 0362-4331. Consultado el 28 de marzo de 2019. 3.  «Marvel Cooke Papers». swarthmore.edu. Archivado desde el original el 15 de febrero de 2017. Consultado el 23 de abril de 2017. 4.  ""Marvel Cooke,"" Black Women in America,"
9896,race,Marvel_Cooke,African_Americans,"""Writer, Teacher, and Activist, Marvel Cooke"", African ","Transcripts of interviews with Marvel Cooke, recorded by Kathleen Currie for the Washington Press Club Foundation as part of its oral history project ""Women in Journalism"", 1990.","American Registry * ""Marvel Jackson Cooke: A Life of Many Firsts"", Black Women in the Media * Marvel Cooke Papers, New York Public Library"
9897,race,Marvel_Cooke,African_Americans,"Transcripts of interviews with Marvel Cooke, recorded ","""Writer, Teacher, and Activist, Marvel Cooke"", African American Registry.",1968-1970. Box 14 Folder p Misc.: 1940s-1970s Box 14 Folder q Misc.: 1940s-1970s Box 14 Folder r Misc.: 1940s-1970s Box 14 Folder s Misc.: 1940s-1970s Box 14 Folder t Misc.: 1940s-1970s Box 
9898,race,Marvel_Cooke,African_Americans,"Transcripts of interviews with Marvel Cooke, recorded ","Transcripts of interviews with Marvel Cooke, recorded by Kathleen Currie for the Washington Press Club Foundation as part of its oral history project ""Women in Journalism"", 1990.","1967-1969, by Constance Webb. Topics include Cooke's life, experiences, and work as a journalist and activist. * Interview with Marvel Cooke by John Edgar Tidwell, November 7, 1989, C-SPAN * ""Marvel Cooke,"" Women of the Harlem Renaissance * ""Marvel Jackson Cooke, 1903–2000,"" National Association of Black Journalists"
9899,race,Dorothy_Cotton,African_Americans,Dorothy Cotton was an American civil rights ,"Dorothy Cotton was an American civil rights activist, who was a leader in the Civil Rights Movement in the United States and a member of the inner-circle of one of its main organizations, the Southern Christian Leadership Conference.","139 Dorothy Cotton Quotes on Civil Rights, Civil Rights Act of 1964 and Equality - Quotes.pub. There are no more useful books for the young person who is beginning to see that the world is not the simple place he had dreamed about. In an ideal world, there would be a public-private partnership on the parks, but the fiscal realities of the city make that difficult. You have to accept whatever comes and the only important thing is that you meet it with courage and with the best that you have to give. Human rights is about the"
9900,race,Claudette_Colvin,African_Americans,Claudette Colvin is a retired American nurse ,Claudette Colvin is a retired American nurse aide who was a pioneer of the 1950s civil rights movement.,"19, 2020 - Explore 's. School in Alabama with Rosa Parks, the woman who would become known as the mother the! Were two months behind on rent and money was tight the woman who would become known as mother... In Montgomery, Alabama, Claudette Colvin is a retired American nurse known as the mother of the Bus.! Bus boycott the youngest of five children of Mary Anne Colvin and George Colvin, worked as a cleaner... Colvin and George Colvin, worked as a maid and a truck driver, respectively 195"
9901,race,Claudette_Colvin,African_Americans,Claudette Colvin is a retired American nurse ,"Claudette Colvin said, ""But I made a personal statement, too, one that [Parks] didn't make and probably couldn't have made.","1955 arrest, Ms. Colvin was one of the first.... The story of Claudette Colvin is a retired American nurse 1955 arrest, Colvin. The story of Claudette Colvin is a retired American nurse the first plaintiffs of Colvin! Of Claudette Colvin is a retired American nurse, Ms. Colvin was one of the first plaintiffs 1955 arrest Ms.. Ms. Colvin was one of the first plaintiffs retired American nurse the first plaintiffs Ms. Colvin was one of first..."
9902,race,Claudette_Colvin,African_Americans,"Claudette Colvin said, ""But I made a ",Claudette Colvin is a retired American nurse aide who was a pioneer of the 1950s civil rights movement.,"1 2 difference that day. Even though I didn't have any children, I had a mother. And I made a difference to her. I made a difference to people who knew me in my community. I made a difference to my church. I made a difference to myself."" 12 This essay examines the significance of the local black community to the Montgomery Bus Boycott. Local activism in the Montgomery Black community prior to 1955 is a key to understanding the boycott. The women's organizations in the African American community of Montgomery played a key role"
9903,race,Claudette_Colvin,African_Americans,"Claudette Colvin said, ""But I made a ","Claudette Colvin said, ""But I made a personal statement, too, one that [Parks] didn't make and probably couldn't have made.","15-year-old weep, that day. When she saw me go before her, she couldn't go. She didn't want to go to jail. I couldn't get out of it. I had no choice but to go on and do what I did."" I’m not sure why I was so bothered by this. I guess we all want to think that the great people in history were always brave and knew what they were going to do in advance, but I guess that’s not always the case. It’s just hard to imagine that a woman who put her life on"
9904,race,Angela_Davis,African_Americans,"Angela Davis: An Autobiography, Random House, ","Angela Davis: An Autobiography, Random House, ISBN 0-394-48978-0.","1974 * James Baldwin: If Beale Street Could Talk, Dial Press, 1974 * Toni Morrison: Song of Solomon, Knopf, 1977 * Alice Walker: The color purple, Harcourt Brace Jovanovich, 1982 * James Baldwin: The Evidence of Things Not Seen, Holt, Rinehart and Winston, 1985 * Alice Walker: In search of our mothers' gardens: womanist prose, Harcourt Brace J"
9905,race,Angela_Davis,African_Americans,"Angela Davis: An Autobiography, Random House, ","1972–1985
""Angela Davis Talks about her Future and her Freedom"".","1974, p. 143. [3] Lenin, What is to be Done, Progress Publishers, 1961, p. 58. [4] Lenin, “The Immediate Tasks of the Soviet Government”, 1918, Collected Works, Vol. 27, p. 266. [5] Lenin, “Report on the Work of the Central Committee to the Eighth Congress of the RCP(B)”, 1919, Collected Works, Vol. 29, p"
9906,race,Angela_Davis,African_Americans,"1972–1985
""Angela Davis Talks about her Future and ","Angela Davis: An Autobiography, Random House, ISBN 0-394-48978-0.","1972 Presidential Election,"" _San Francisco Chronicle_ , September 11, 1980. Anonymous, ""Angela Davis's Lecture,"" _Spelman Spotlight_ , February 12, 1968. ""Angela Davis's Statement to the Court,"" _The Black Panther_ , June 25, 1972. Angela Davis, ""Angela Says Goodbye to FPPC,"" _The Black Panther_ , November 27, 1971. "
9907,race,Angela_Davis,African_Americans,"1972–1985
""Angela Davis Talks about her Future and ","1972–1985
""Angela Davis Talks about her Future and her Freedom"".","1980 Presidential Race"" (Democracy Now! 2007-09-26) ""Angela Davis: 'It is essential to reserve the right to resort to violence'"" (The Guardian 2019-02-16) ""Angela Davis on the State of America: We Are Approaching a Moment of Great Transitions"" (Democracy Now! 2019-10-11) Retrieved from ""https://en.wikiquote.org/w/index.php?title=Angela_D"
9908,race,Frederick_Douglass,African_Americans,"Frederick Douglass was an American social reformer, abolitionist, ","Frederick Douglass was an American social reformer, abolitionist, orator, writer, and statesman.","7. ""I prefer to be true to myself, even at the hazard of incurring the ridicule of others, rather than to be false, and to incur my own abhorrence."" Frederick Douglass. 8. ""You have seen how a man was made a slave; you will now see how a slave was made a man."". Frederick Douglass Quotes on Slavery, Education, Success, and Religion. 1. ""Once you learn to read, you will be forever free."" - Frederick Douglass. 2. ""It is easier to build strong children"
9909,race,Frederick_Douglass,African_Americans,"Frederick Douglass was an American social reformer, abolitionist, ","Frederick Douglass later wrote of his arrival in New York City:

I have often been asked, how I felt when first I found myself on free soil.","1 Slavery in the 19th Century: The Impact on American Society Slavery in the 19th Century: The Impact on American Society Slavery was a major part of the United States' economy during the 19th century. Slaves worked in the fields of cotton, tobacco, and sugar cane. The History Place - American Civil War: Black Soldiers in the Civil War Page 1 of 2 The History Place - American Civil War 1861-1865 Black Soldiers in the Civil War On July "
9910,race,Frederick_Douglass,African_Americans,Frederick Douglass later wrote of his arrival ,"Frederick Douglass was an American social reformer, abolitionist, orator, writer, and statesman.","20 years earlier. In 1852, the first edition of the New-York Daily Times, which later became The New York Times, was published. In 1857, James Buchanan was inaugurated as the 15th president of the United States. In 1912, former President Theodore Roosevelt went before the U.S. Senate to denounce a Senate investigation of a disastrous expedition to the South Pole led by Adm. Robert Peary, his longtime friend. In 1925, the Tennessee"
9911,race,Frederick_Douglass,African_Americans,Frederick Douglass later wrote of his arrival ,"Frederick Douglass later wrote of his arrival in New York City:

I have often been asked, how I felt when first I found myself on free soil.","150 years ago to a New England that was still largely unfamiliar with slavery. ""I was not long in this strange place before I was made aware of the existence of that peculiar prejudice, which is called prejudice against color,"" Douglass wrote. ""I had been in New Bedford but a few days, when, upon passing the house of Mr. Rodney French, a good-natured and kind-hearted man, he kindly addressed me thus: 'Come here, Douglass; I am going to take a daguerreotype of you; I think I can"
9912,race,Charles_Evers,African_Americans,James Charles Evers is an American civil ,"James Charles Evers is an American civil rights activist, disc jockey and former politician.","ights activist who, while still in his twenties, helped organize voter-registration efforts, demonstrations, and economic boycotts through the NAACP, Student Nonviolent Coordinating Committee, Congress of Racial Equality, the Southern Christian Leadership Conference, and the National Conference of Black Mayors. He is the older brother of activist Medgar Evers. Evers's civil rights activities began in the late 1950s. He was the first state field director of the NAACP in Mississippi. He and Medgar Evers were responsible for numerous"
9913,race,Marian_Wright_Edelman,African_Americans,Marian Wright Edelman is an American activist for ,Marian Wright Edelman is an American activist for children's rights.,"the rights of  children. She is the founder and president of the Children's Defense Fund.  She was the first black woman to pass the Mississippi bar exam, and the first to be admitted to the bar in the state.  She began her work as a civil rights attorney in Mississippi in 1964, representing James Meredith, Charles Evers, and others.  She was a member of the board of directors of the NAACP Legal Defense and Educational Fund and a member of the board of the Washington Research Project.  In 200"
9914,race,James_Farmer,African_Americans,"James Farmer, Penguin-Plume, 1986 ISBN 0-452-25803-0
He ","James Farmer, Penguin-Plume, 1986 ISBN 0-452-25803-0
He wrote Religion and Racism but it has not been published.","ʻAha Paukūkalo i ka Lā Hānau. [What is a Family?], by J. Farmer and A. W. Ho. 2002. Ka Hoʻopaʻa Lāhui Hawaiʻi, Keaukaha Community Association. ^ a b c d e f g h i j k l m n o p q r G. Thomas Couser, David J. Morris (2013). The Critical Partner: Learning From Disability Studies. University of Michigan Press. p. 202. ISBN 97"
9915,race,James_Farmer,African_Americans,"James Farmer, Penguin-Plume, 1986 ISBN 0-452-25803-0
He ","James Farmer Lectures at University of Mary Washington
University of Mary Washington James Farmer Oral History Project
Oral History Interviews with James Farmer, from the Lyndon Baines Johnson Library
FBI file on James FarmerVideosDr.","was a true renaissance man, a farmer who wrote poetry and essays, a philosopher who could wield an axe, a cook who could build a house, a raconteur who could work a mule, a scholar in residence at a small college who could win over a country audience with his fiddle. The best account of Berry as a person, as well as a thinker and a writer, is by another writer who knew him well, and who grew up not far from where Berry lives now. It is found in Chapter 12 of James Farmer's book,"
9916,race,James_Farmer,African_Americans,James Farmer Lectures at University of Mary ,"James Farmer, Penguin-Plume, 1986 ISBN 0-452-25803-0
He wrote Religion and Racism but it has not been published.","2018 Farmers have the potential to be the most powerful people in any community. This is the vision of Jim Farmer, an innovator and pioneer in the field of agriculture. Jim Farmer visits University of Mary Farmer was in Bismarck Tuesday and Wednesday for the 14th annual Jim Farmer Lectureship at the University of Mary. He shared his ideas for how to improve the livelihoods of farmers around the world. Farmer explains that he wants to move beyond the idea of a farmers"
9917,race,James_Farmer,African_Americans,James Farmer Lectures at University of Mary ,"James Farmer Lectures at University of Mary Washington
University of Mary Washington James Farmer Oral History Project
Oral History Interviews with James Farmer, from the Lyndon Baines Johnson Library
FBI file on James FarmerVideosDr.","2019 The University of Mary invites you to attend the 27th Annual James Farley Lecture on Social Justice. This year’s guest speaker, Dr. Margarita Mooney, is an Associate Professor of Practical Theology at Princeton Theological Seminary. She will be here at the University of Mary on Tuesday, Oct 15, 2019 from 7:30 pm to 9:30 pm, giving two lectures on The Importance of Place in the Life of the Church. Dr. Mooney is"
9918,race,Walter_Fauntroy,African_Americans,"– Live Chat with Walter FauntroyIslamOnline.net
http://www.spartacus-educational.com/JFKfauntroy.htm
Lecture with ","– Live Chat with Walter FauntroyIslamOnline.net
http://www.spartacus-educational.com/JFKfauntroy.htm
Lecture with Dr. Walter E. Fauntroy at NCCU
Walter Fauntroy's oral history video excerpts at The National Visionary Leadership Project
Walter E. Fauntroy Finding Aid, Part One, Special Collections Research Center, Estelle and Melvin Gelman Library, The George Washington University
Walter E. Fauntroy Finding Aid, Part Two, Special Collections Research Center, Estelle and Melvin Gelman Library, The George Washington University
Appearances on C-SPAN","2:15 video clip of FBI informant Thomas Karr Walter Fauntroy on the 1963 March On Washington & FBI Informant Thomas Karr http://youtu.be/JYzTzO956eI The 1963 March on Washington http://www.usatoday.com/news/washington/2003-08-08-washington-march_x.htm The King Center Archives http://www.thekingcenter.com/archive Martin Luther King, Jr"
9919,race,Sarah_Mae_Flemming,African_Americans,Sarah Mae Flemming Brown was an African-American woman ,"Sarah Mae Flemming Brown was an African-American woman who was expelled from a bus in Columbia, South Carolina, seventeen months before Rosa Parks refused to surrender her seat on an Alabama bus in 1955.","17 years old in 1952 when she boarded a bus in Columbia, South Carolina. The bus driver ordered her to give up her seat to a white woman, and Flemming refused. The driver then called the police and Flemming was arrested for trespassing and fined $10. She refused to pay the fine and filed suit against the bus company. Flemming lost the case. Sarah Mae Flemming Brown Rosa Parks, Claudette Colvin and Virginia Durr were all involved in the NAACP. In fact, Virginia Durr was"
9920,race,Sarah_Mae_Flemming,African_Americans,Sarah Mae Flemming Brown was an African-American woman ,"Sarah Mae Flemming Brown died of a heart attack brought on by diabetes on June 16, 1993, just before her 60th birthday.","41 years old in Columbia, South Carolina who was refused seating on a bus and ordered to give up her seat to a white woman. She refused to move and was dragged off the bus by the bus driver and police. She was also arrested. The case was later dismissed by the court. 1954, 3 years before the Rosa Parks case In 1954, Sarah Flemming was a 41-year-old African-American woman who was refused seating on a bus and ordered to give up her seat to a white woman. She refused to move and was"
9921,race,Sarah_Mae_Flemming,African_Americans,Sarah Mae Flemming Brown died of a heart attack ,"Sarah Mae Flemming Brown was an African-American woman who was expelled from a bus in Columbia, South Carolina, seventeen months before Rosa Parks refused to surrender her seat on an Alabama bus in 1955.","15 years later, she was still bitter about her treatment from that day. Historic marker unveiled in Columbia honoring woman who refused to give up bus seat years before Rosa Parks COLUMBIA, S.C. A historic marker was unveiled in Columbia honoring a woman who refused to give up her bus seat to a white woman more than 10 years before Rosa Parks. The state historical marker, which was unveiled at the corner of Sumter and Laurel streets, honors Sarah Mae Flemming, who was 20 years old when she was"
9922,race,Sarah_Mae_Flemming,African_Americans,Sarah Mae Flemming Brown died of a heart attack ,"Sarah Mae Flemming Brown died of a heart attack brought on by diabetes on June 16, 1993, just before her 60th birthday.","15 years later, in 1963. South Carolina Historical Society South Carolina Historical Society South Carolina Historical Society South Carolina Historical Society South Carolina Historical Society South Carolina Historical Society South Carolina Historical Society South Carolina Historical Society South Carolina Historical Society South Carolina Historical Society # 4 # MONTGOMERY, ALABAMA # **_The First City to Lose Its Bus System_** DURING THE 1950s, Montgomery, Alabama, was the first city in the"
9923,race,James_Forman,African_Americans,James Forman was a prominent African-American leader ,James Forman was a prominent African-American leader in the civil rights movement.,"1960s and 1970s. In this book, he shares his experiences, including his work with the Student Nonviolent Coordinating Committee (SNCC). It is an insightful look at the Civil Rights Movement of the 1960s and 1970s. Made in Dagenham (2010) Rated: PG-13 1h 44min A dramatisation of the 1968 strike at the Ford Dagenham car plant, where female workers walked out in protest against sexual disc"
9924,race,James_Forman,African_Americans,James Forman was a prominent African-American leader ,"Around the age of fourteen James Forman, who had been going under the name of James Rufus, found out that his step-father was not his real father by happening upon his own birth certificate.","1960s! And a strong advocate for a number of social organizations and causes in the United States 1960s! 2017 Nissan Rogue Sv Review, 2017 Nissan Rogue Sv Review, Bromley Council Waste Collection Telephone Number, Uconn Medical Assistant Jobs, Reddit Strange Discoveries, 2017 Nissan Rogue Sv Review, 2017 Nissan Rogue Sv Review, How To Remove Dry Tile Adhesive, james forman jr "
9925,race,James_Forman,African_Americans,"Around the age of fourteen James Forman, ",James Forman was a prominent African-American leader in the civil rights movement.,"1928 - 2005, was sent to a boarding school in Connecticut, where he met some of the people who would later go on to be influential in the Civil Rights Movement. In 1947, at the age of nineteen, James Forman joined the Air Force. He used the GI Bill to attend the University of Southern California. He graduated from university in 1957 with a degree in education. Forman got involved with the civil rights movement, which was gaining in strength. He joined the Congress of Racial Equality (CORE"
9926,race,James_Forman,African_Americans,"Around the age of fourteen James Forman, ","Around the age of fourteen James Forman, who had been going under the name of James Rufus, found out that his step-father was not his real father by happening upon his own birth certificate.","1984, p. 103. 169.  «Martin Luther King Jr. and the Global Freedom Struggle». The Martin Luther King, Jr., Research and Education Institute. 2008. Consultado el 20 de septiembre de 2014. 170.  «""I Have a Dream"" and the 1963 March on Washington for Jobs and Freedom». The Martin Luther King, Jr., Research and Education Institute. 2010. Consultado el 1 de noviembre de 2010. 1"
9927,race,C._L._Franklin,African_Americans,Vaughn did not learn that C. L. Franklin ,Vaughn did not learn that C. L. Franklin was not his father until 1951.,"was her father until she was ten years old. Her mother, Alberta Williams, was eighteen when she married Reverend C. L. Franklin in 1935.  Vaughn grew up in Detroit, Michigan. After graduating from high school in 1951, she began singing with the Echoes of Joy, a gospel group that at one time also included singer Jackie Wilson.  ## Career  ### Beginnings  Vaughn was discovered by bandleader John Hammond, who was impressed by her singing and signed her to Epic Records"
9928,race,C._L._Franklin,African_Americans,Vaughn did not learn that C. L. Franklin ,"C. L. Franklin, Give Me This Mountain:  Life History and Selected Sermons.","was her father until she was an adult. She was raised by her mother's family, the Cullen Joneses, and was given the surname of her mother's boyfriend, Tom Bridgforth. ""I could never bring myself to call him [C. L. Franklin] 'Daddy',"" she later said.  When she was 12, C. L. Franklin divorced Barbara and began providing for his daughter. He bought her a piano, arranged lessons, and helped her to gain exposure by opening for his gospel caravan tours. ""He'd have"
9929,race,C._L._Franklin,African_Americans,"C. L. Franklin, Give Me This Mountain: ",Vaughn did not learn that C. L. Franklin was not his father until 1951.,"1955. * Aretha Franklin, Never Grow Old: 1956. * Aretha Franklin, Precious Lord: 1956. * Aretha Franklin, Songs of Faith: 1965. * Aretha Franklin, Amazing Grace: 1972. * James Cleveland, Peace Be Still: 1963. * Mahalia Jackson, Move on up a Little Higher: 1946. * Mahalia Jackson, God's Gonna Move His Hand on You: 195"
9930,race,C._L._Franklin,African_Americans,"C. L. Franklin, Give Me This Mountain: ","C. L. Franklin, Give Me This Mountain:  Life History and Selected Sermons.","1969, 1979, 1986, 1991, 1995, 1996, 1999. * Rev. C. L. Franklin, The Power of the Holy Spirit: 1969, 1979, 1986, 1991, 1995, 1996, 1999. * Rev. C. L. Franklin, The Eagle Stirreth Her Nest: 1969, "
9931,race,Elizabeth_Freeman,African_Americans,"Elizabeth Freeman, also known as Bet, ","Elizabeth Freeman, also known as Bet, Mum Bett, or MumBet, was the first enslaved African American to file and win a freedom suit in Massachusetts.","1742-1829, was a freed slave who became a prominent and outspoken abolitionist and women’s rights activist. She was the first African American woman to file and win a freedom suit in Massachusetts. Her words in court, “Any time, any time while I was a slave, if one minute’s freedom had been offered to me, and I had been told I must die at the end of that minute, I would have taken it.” were quoted by Abolitionists and suffragists for decades to come. Bet’s early life began in bond"
9932,race,Elizabeth_Freeman,African_Americans,"Elizabeth Freeman, also known as Bet, ","The story of Elizabeth Freeman was featured on Season 1, Episode 4 of  Finding Your Roots with Henry Louis Gates, Jr. Freeman's lawyer, Theodore Sedgwick, is the fourth great-grandfather of Kyra Sedgwick, one of the guests of the episode.","1734-1829, is among the most famous African-American women in history. Her fight for freedom has been recounted in numerous books and articles and has been the subject of legal and academic debate. African-American history is the part of American history that looks at the history of African Americans or Black Americans. Of the 10.7 million Africans who were brought to the Americas until the 1880s, 450 thousand were shipped to what is now the United States. The vast majority of African Americans are descended from Africans who were"
9933,race,Elizabeth_Freeman,African_Americans,The story of Elizabeth Freeman was featured ,"Elizabeth Freeman, also known as Bet, Mum Bett, or MumBet, was the first enslaved African American to file and win a freedom suit in Massachusetts.",21 times on the front pages of the Berkshire County Eagle.  ## External links  * Massachusetts Historical Society
