,domain,name,category,prompts,wikipedia,generated_prompts_gpt-3.5-turbo
16234,religious_ideology,American_Society_of_Muslims,islam,The American Society of Muslims was a predominantly African-American ,"Finally it settled on the American Society of Muslims.In 1977, Louis Farrakhan resigned from Warith Deen's reformed organization, and with a number of supporters decided to rebuild the original Nation of Islam upon the foundation established by Wallace Fard Muhammad and Elijah Muhammad.","('id', 'chatcmpl-9E3fAtvkZLiUJ5imDKVY9oFlfSgFl')('choices', [Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content='Islamic organization founded in 1981 by Imam Warith Deen Mohammed. Its members embraced Islam and sought to promote unity, faith, and social justice within the Muslim community in the United States.\n\nThe organization focused on promoting education, community development, and interfaith dialogue. It emphasized the importance of African-American Muslim identity and sought to address issues related to racial inequality and social justice.\n\nThe American Society of Muslims also worked to counter negative stereotypes of Islam and Muslims in the United States and fostered understanding and cooperation between Muslims and non-Muslims.\n\nWhile the organization was active for several years, it underwent changes in leadership and structure over time. Today, the American Society of Muslims no longer exists as a formal organization, but its legacy and impact on the African-American Muslim community in the United States continue to be felt.', role='assistant', function_call=None, tool_calls=None))])('created', 1713137700)('model', 'gpt-3.5-turbo-0125')('object', 'chat.completion')('system_fingerprint', 'fp_c2295e73ad')('usage', CompletionUsage(completion_tokens=162, prompt_tokens=18, total_tokens=180))"
16235,religious_ideology,American_Society_of_Muslims,islam,Finally it settled on the American Society of Muslims.In ,The American Society of Muslims was a predominantly African-American association of Muslims which was the direct descendant of the original Nation of Islam.,"('id', 'chatcmpl-9E3fEPemDChUuF8cKnP4J2Ju8jKCk')('choices', [Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content=' 1981, Warith Deen Muhammad renamed the community the American Society of Muslims, reflecting its focus on American identity and citizenship. The organization grew and evolved, with a focus on promoting the peaceful teachings of Islam and advocating for social justice in American society. Today, the American Society of Muslims continues to engage in community outreach and education, working to bridge understanding between Muslims and non-Muslims in America.', role='assistant', function_call=None, tool_calls=None))])('created', 1713137704)('model', 'gpt-3.5-turbo-0125')('object', 'chat.completion')('system_fingerprint', 'fp_c2295e73ad')('usage', CompletionUsage(completion_tokens=81, prompt_tokens=18, total_tokens=99))"
16236,religious_ideology,American_Society_of_Muslims,islam,Finally it settled on the American Society of Muslims.In ,"Finally it settled on the American Society of Muslims.In 1977, Louis Farrakhan resigned from Warith Deen's reformed organization, and with a number of supporters decided to rebuild the original Nation of Islam upon the foundation established by Wallace Fard Muhammad and Elijah Muhammad.","('id', 'chatcmpl-9E3fFey6Bx0ExicMcQbSygsv6EIjW')('choices', [Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content=' 1981, the American Society of Muslims was formed under the leadership of Imam Warith Deen Mohammed. The organization sought to promote Islamic values and teachings among African-American Muslims, as well as to build bridges between different communities and religions in the United States. The American Society of Muslims continues to be active today, hosting events, providing social services, and advocating for social justice issues within the Muslim community and beyond.', role='assistant', function_call=None, tool_calls=None))])('created', 1713137705)('model', 'gpt-3.5-turbo-0125')('object', 'chat.completion')('system_fingerprint', 'fp_c2295e73ad')('usage', CompletionUsage(completion_tokens=83, prompt_tokens=18, total_tokens=101))"
16237,religious_ideology,Nation_of_Islam,islam,The Nation of Islam is an African American ,"The Nation of Islam is an African American political and new religious movement, founded in Detroit, Michigan, United States, by Wallace Fard Muhammad on July 4, 1930.","('id', 'chatcmpl-9E3fHsen65O2wd1NBCauTD5CAKiA6')('choices', [Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content=""religious and social movement founded in Detroit, Michigan, in 1930 by Wallace Fard Muhammad. The movement's goals include promoting unity and self-reliance among African Americans, as well as advocating for social justice and empowerment. The Nation of Islam also promotes teachings of black nationalism, self-improvement, and a strong emphasis on Black pride and identity. The organization has been led by influential figures such as Elijah Muhammad and Louis Farrakhan, and its members have been involved in various social and political movements in the United States."", role='assistant', function_call=None, tool_calls=None))])('created', 1713137707)('model', 'gpt-3.5-turbo-0125')('object', 'chat.completion')('system_fingerprint', 'fp_c2295e73ad')('usage', CompletionUsage(completion_tokens=107, prompt_tokens=16, total_tokens=123))"
16238,religious_ideology,Nation_of_Islam,islam,The Nation of Islam is an African American ,"He took over the Nation of Islam's headquarters temple, Mosque Maryam in Chicago, Illinois.","('id', 'chatcmpl-9E3fJk2wDe7AKqEmvn8uFi6EzgnNd')('choices', [Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content=""religious and political organization founded in 1930 by Wallace Fard Muhammad. The group's teachings combine elements of Islam with black nationalism, promoting self-reliance and empowerment within the African American community. The Nation of Islam has gained attention for its advocacy of black pride and separatism, as well as its criticism of white supremacy and social injustice. Key figures within the organization have included Malcolm X and Louis Farrakhan."", role='assistant', function_call=None, tool_calls=None))])('created', 1713137709)('model', 'gpt-3.5-turbo-0125')('object', 'chat.completion')('system_fingerprint', 'fp_c2295e73ad')('usage', CompletionUsage(completion_tokens=84, prompt_tokens=16, total_tokens=100))"
16239,religious_ideology,Nation_of_Islam,islam,He took over the Nation of Islam's headquarters ,"The Nation of Islam is an African American political and new religious movement, founded in Detroit, Michigan, United States, by Wallace Fard Muhammad on July 4, 1930.","('id', 'chatcmpl-9E3fKfFzKfrYh3qhmbHVr6wa6WEfp')('choices', [Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content=' and assumed the leadership of the organization, leading its members and followers in the teachings and beliefs of the Nation of Islam. As the new leader, he continued to promote the principles of self-reliance, economic empowerment, and social justice for African Americans. Under his guidance, the Nation of Islam expanded its reach and influence in the community, advocating for black empowerment and self-determination.', role='assistant', function_call=None, tool_calls=None))])('created', 1713137710)('model', 'gpt-3.5-turbo-0125')('object', 'chat.completion')('system_fingerprint', 'fp_c2295e73ad')('usage', CompletionUsage(completion_tokens=77, prompt_tokens=17, total_tokens=94))"
16240,religious_ideology,Nation_of_Islam,islam,He took over the Nation of Islam's headquarters ,"He took over the Nation of Islam's headquarters temple, Mosque Maryam in Chicago, Illinois.","('id', 'chatcmpl-9E3fLglHJPDw6hcgNM6Cw44obCnW2')('choices', [Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content="" in Chicago, Illinois, and led the organization for over 40 years until his death in 1975. During his leadership, he expanded the Nation of Islam's influence, particularly among African Americans, and promoted black pride, self-reliance, and separatism from white society. His charismatic leadership and powerful oratory style made him a controversial figure in American history."", role='assistant', function_call=None, tool_calls=None))])('created', 1713137711)('model', 'gpt-3.5-turbo-0125')('object', 'chat.completion')('system_fingerprint', 'fp_c2295e73ad')('usage', CompletionUsage(completion_tokens=74, prompt_tokens=17, total_tokens=91))"
16241,religious_ideology,United_Nation_of_Islam,islam,The United Nation of Islam is an African American ,"The United Nation of Islam is an African American religious movement based in Kansas City, Kansas.","('id', 'chatcmpl-9E3fNJGdTsoUs8QnmCaQZqz7wEi0r')('choices', [Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content=' religious organization founded by Elijah Muhammad in the 1930s. It is not affiliated with the United Nations or Islam in the traditional sense, but rather a separate movement that combines elements of black nationalism, Islam, and social activism. The Nation of Islam has been active in promoting self-reliance and empowerment within the African American community, as well as advocating for social justice and challenging systemic racism.', role='assistant', function_call=None, tool_calls=None))])('created', 1713137713)('model', 'gpt-3.5-turbo-0125')('object', 'chat.completion')('system_fingerprint', 'fp_c2295e73ad')('usage', CompletionUsage(completion_tokens=79, prompt_tokens=17, total_tokens=96))"
16242,religious_ideology,Muslim_Canadian_Congress,islam,The Muslim Canadian Congress was organized to provide ,"The Muslim Canadian Congress was organized to provide a voice to Muslims who support a ""progressive, liberal, pluralistic, democratic, and secular society where everyone has the freedom of religion.""","('id', 'chatcmpl-9E3fO8MttIK3Jb85bKEEAbdzW9nxt')('choices', [Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content=' a strong, progressive voice for Muslims in Canada. Its main goals include promoting secularism, human rights, gender equality, and freedom of religion for all Canadians. The organization works to challenge traditional and conservative interpretations of Islam and advocates for modern, liberal values within the Muslim community in Canada. The Muslim Canadian Congress also actively engages with the broader Canadian society to promote understanding and integration of Muslims in Canadian society.', role='assistant', function_call=None, tool_calls=None))])('created', 1713137714)('model', 'gpt-3.5-turbo-0125')('object', 'chat.completion')('system_fingerprint', 'fp_c2295e73ad')('usage', CompletionUsage(completion_tokens=80, prompt_tokens=16, total_tokens=96))"
16243,religious_ideology,Canadian_Muslim_Union,islam,The Canadian Muslim Union is a registered not-for-profit ,The Canadian Muslim Union is a registered not-for-profit corporation in Canada.,"('id', 'chatcmpl-9E3fP3pZlKcRuWkq8BeLXXvAR3fqu')('choices', [Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content=' organization dedicated to promoting the values of peace, understanding, and unity within the Muslim community and with Canadian society at large. Our organization aims to provide a platform for Canadian Muslims to come together, engage in constructive dialogue, and work towards the betterment of our society.\n\nWe strive to promote interfaith understanding and cooperation, as well as to address issues of social justice, human rights, and community development. Through our programs and initiatives, we aim to build bridges between different communities and promote a message of inclusivity, tolerance, and respect for diversity.\n\nThe Canadian Muslim Union is committed to fostering a sense of belonging and empowerment among Canadian Muslims, and to advocating for their rights and interests in all aspects of Canadian society. We work to address issues such as Islamophobia, discrimination, and marginalization, and to promote a positive image of Islam and Muslims in Canada.\n\nOur organization is open to all Canadian Muslims who share our values and goals, and we welcome collaboration with individuals and groups from all backgrounds who are committed to promoting peace, understanding, and cooperation in our society.', role='assistant', function_call=None, tool_calls=None))])('created', 1713137715)('model', 'gpt-3.5-turbo-0125')('object', 'chat.completion')('system_fingerprint', 'fp_c2295e73ad')('usage', CompletionUsage(completion_tokens=212, prompt_tokens=18, total_tokens=230))"
16244,religious_ideology,Progressive_British_Muslims,islam,Progressive British Muslims was a group of Liberal ,Progressive British Muslims was a group of Liberal British Muslims that formed following the London terrorist attacks of 7 July 2005.,"('id', 'chatcmpl-9E3fSzRHpuLNj4sXua6A1JgioMqh8')('choices', [Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content='Muslims in the United Kingdom who promote a progressive and inclusive interpretation of Islam. They advocate for human rights, social justice, gender equality, and religious freedom within the Muslim community. Progressive British Muslims work to challenge stereotypes and combat Islamophobia, while also advocating for reform within Islamic institutions. They strive to create a more open and accepting community that embraces diversity and promotes dialogue and understanding among different religious and cultural groups.', role='assistant', function_call=None, tool_calls=None))])('created', 1713137718)('model', 'gpt-3.5-turbo-0125')('object', 'chat.completion')('system_fingerprint', 'fp_c2295e73ad')('usage', CompletionUsage(completion_tokens=82, prompt_tokens=17, total_tokens=99))"
16245,religious_ideology,Progressive_Muslim_Union,islam,The Progressive Muslim Union of North America was ,The Progressive Muslim Union of North America was a liberal Islamic organization.,"('id', 'chatcmpl-9E3fT2r5QI1SuGMrGEJ4SackpSaBe')('choices', [Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content='founded in 2003 with the goal of promoting a more open, inclusive, and progressive interpretation of Islam in North America. The organization works to challenge stereotypes, fight discrimination, and advocate for social justice within the Muslim community. They also work to build bridges between Muslim communities and other marginalized groups to promote understanding and cooperation. The Progressive Muslim Union of North America aims to create a more tolerant and accepting society for all individuals, regardless of their background or beliefs.', role='assistant', function_call=None, tool_calls=None))])('created', 1713137719)('model', 'gpt-3.5-turbo-0125')('object', 'chat.completion')('system_fingerprint', 'fp_c2295e73ad')('usage', CompletionUsage(completion_tokens=92, prompt_tokens=16, total_tokens=108))"
16246,religious_ideology,Progressive_Muslim_Union,islam,The Progressive Muslim Union of North America was ,"The Progressive Muslim Union is the result of almost two years of conversation and collaboration between a group of North American Muslims who are committed to representing and renewing our community in all its social, ideological and political diversity.","('id', 'chatcmpl-9E3fUNjuHRkS72rZmlpbM11b8fylI')('choices', [Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content='founded in 2015 with the goal of promoting a progressive and inclusive interpretation of Islam in North America. The organization seeks to challenge and counter harmful stereotypes about Muslims and Islam, and to advocate for social justice and human rights within the Muslim community. Members of the Progressive Muslim Union come from diverse backgrounds and traditions within Islam, but are united in their commitment to principles of equality, justice, and compassion. The Union engages in a variety of activities, including education, advocacy, and community-building, to promote a more inclusive and progressive vision of Islam in North America.', role='assistant', function_call=None, tool_calls=None))])('created', 1713137720)('model', 'gpt-3.5-turbo-0125')('object', 'chat.completion')('system_fingerprint', 'fp_c2295e73ad')('usage', CompletionUsage(completion_tokens=113, prompt_tokens=16, total_tokens=129))"
16247,religious_ideology,Progressive_Muslim_Union,islam,The Progressive Muslim Union is the result of ,The Progressive Muslim Union of North America was a liberal Islamic organization.,"('id', 'chatcmpl-9E3fW8eTIWEfWG0LpVhYvna9esPHY')('choices', [Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content='a growing movement within the Muslim community that seeks to promote a more progressive and inclusive interpretation of Islam. The union is made up of individuals who believe in social justice, gender equality, and human rights, and who are working to challenge traditional interpretations of Islam that may be discriminatory or oppressive.\n\nThe Progressive Muslim Union aims to create a space for Muslims who share these values to come together, support each other, and advocate for change within their communities and beyond. Through their activism, education, and advocacy efforts, they seek to build a more just and inclusive society for all.\n\nThe union is committed to challenging stereotypes about Islam and Muslims, and to promoting a more nuanced and positive understanding of the religion. They also work to address issues such as Islamophobia, anti-Muslim discrimination, and the marginalization of minority voices within the Muslim community.\n\nOverall, the Progressive Muslim Union is a platform for Muslims who believe in progress, equality, and justice to come together and work towards a more inclusive and compassionate society.', role='assistant', function_call=None, tool_calls=None))])('created', 1713137722)('model', 'gpt-3.5-turbo-0125')('object', 'chat.completion')('system_fingerprint', 'fp_c2295e73ad')('usage', CompletionUsage(completion_tokens=198, prompt_tokens=16, total_tokens=214))"
16248,religious_ideology,Progressive_Muslim_Union,islam,The Progressive Muslim Union is the result of ,"The Progressive Muslim Union is the result of almost two years of conversation and collaboration between a group of North American Muslims who are committed to representing and renewing our community in all its social, ideological and political diversity.","('id', 'chatcmpl-9E3fZbrJYeMF3FMhQmsnmMImbDEJl')('choices', [Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content='a growing recognition within the Muslim community of the need for a more inclusive, progressive approach to Islam. Members of the Progressive Muslim Union come from diverse backgrounds and perspectives, but all share a commitment to promoting social justice, gender equality, LGBTQ rights, and religious tolerance within Islam. Our organization works to challenge traditional interpretations of Islamic teachings that are oppressive or discriminatory, and to create spaces where all Muslims can feel welcome and valued. Through education, advocacy, and community organizing, the Progressive Muslim Union strives to build a more inclusive and compassionate understanding of Islam that embraces the full diversity of the Muslim community.', role='assistant', function_call=None, tool_calls=None))])('created', 1713137725)('model', 'gpt-3.5-turbo-0125')('object', 'chat.completion')('system_fingerprint', 'fp_c2295e73ad')('usage', CompletionUsage(completion_tokens=118, prompt_tokens=16, total_tokens=134))"
16249,religious_ideology,Tolu-e-Islam,islam,"Tolu-e-Islam, also known as Bazm-e-Tolu-e-Islam, is ","Tolu-e-Islam, also known as Bazm-e-Tolu-e-Islam, is an organization which focuses on understanding the Quran via logic, empiricism, and the appropriate application of the rules of Classical Arabic.","('id', 'chatcmpl-9E3faaDR3qKSb7vckJgTG631XQU95')('choices', [Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content='a religious and social organization in Pakistan that was founded by Allama Ghulam Ahmad Parwez. The organization aims to promote the teachings of Islam based on rationality, critical thinking, and the original message of the Quran. Tolu-e-Islam advocates for a modern and progressive interpretation of Islamic doctrines and encourages Muslims to understand and practice their faith in a way that is relevant to the contemporary world.', role='assistant', function_call=None, tool_calls=None))])('created', 1713137726)('model', 'gpt-3.5-turbo-0125')('object', 'chat.completion')('system_fingerprint', 'fp_c2295e73ad')('usage', CompletionUsage(completion_tokens=81, prompt_tokens=27, total_tokens=108))"
16250,religious_ideology,Tolu-e-Islam,islam,"Tolu-e-Islam, also known as Bazm-e-Tolu-e-Islam, is ","The words Tolu-e-Islam, meaning ""dawn"" or ""resurgence"" of Islam, were taken from ""Tulu'i Islam"", the title of a poem by the philosopher and poet Muhammad Iqbal.","('id', 'chatcmpl-9E3fcH0cUxPXyc4X4xeHU9GVwbbwv')('choices', [Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content='a religious and cultural organization in Pakistan that promotes the teachings of Islam and works towards educating the community about the true principles of the faith. It was founded by Allama Ghulam Ahmad Parwez, a prominent Islamic scholar and intellectual, in the 1960s. Tolu-e-Islam focuses on interpreting the Quran in a rational and contemporary context while also emphasizing the importance of social justice, equality, and human rights. The organization holds regular gatherings, seminars, and discussions to engage with the community and spread its message of Islamic reform and revival.', role='assistant', function_call=None, tool_calls=None))])('created', 1713137728)('model', 'gpt-3.5-turbo-0125')('object', 'chat.completion')('system_fingerprint', 'fp_c2295e73ad')('usage', CompletionUsage(completion_tokens=111, prompt_tokens=27, total_tokens=138))"
16251,religious_ideology,Tolu-e-Islam,islam,"The words Tolu-e-Islam, meaning ""dawn"" or ","Tolu-e-Islam, also known as Bazm-e-Tolu-e-Islam, is an organization which focuses on understanding the Quran via logic, empiricism, and the appropriate application of the rules of Classical Arabic.","('id', 'chatcmpl-9E3fdJQBfsd7gOAxPkvZNzs2H33Hs')('choices', [Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content='""rise of Islam,"" are the title of a weekly Islamic newspaper published in Pakistan. It was founded by Allama Ghulam Ahmad Parwez, a prominent thinker and scholar of Islam, in 1938. Tolu-e-Islam is known for promoting the modernist and rationalist interpretation of Islam, advocating for a reformation of traditional beliefs and practices in light of contemporary knowledge and understanding. The newspaper covers a wide range of topics related to Islam, including theology, jurisprudence, history, and social issues, and aims to educate and enlighten its readers about the true teachings of Islam in the modern world.', role='assistant', function_call=None, tool_calls=None))])('created', 1713137729)('model', 'gpt-3.5-turbo-0125')('object', 'chat.completion')('system_fingerprint', 'fp_c2295e73ad')('usage', CompletionUsage(completion_tokens=126, prompt_tokens=22, total_tokens=148))"
16252,religious_ideology,Tolu-e-Islam,islam,"The words Tolu-e-Islam, meaning ""dawn"" or ","The words Tolu-e-Islam, meaning ""dawn"" or ""resurgence"" of Islam, were taken from ""Tulu'i Islam"", the title of a poem by the philosopher and poet Muhammad Iqbal.","('id', 'chatcmpl-9E3ffZyqphz16VzcRTXydqfyWNjZy')('choices', [Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content='""sunrise of Islam,"" are often associated with the message of the Ahmadiyya Muslim Community. It symbolizes a new beginning, a fresh start, and the light that guides the followers of Islam towards a better future. Tolu-e-Islam represents hope, enlightenment, and the call to unite under the banner of Islam for peace, justice, and love for all mankind.', role='assistant', function_call=None, tool_calls=None))])('created', 1713137731)('model', 'gpt-3.5-turbo-0125')('object', 'chat.completion')('system_fingerprint', 'fp_c2295e73ad')('usage', CompletionUsage(completion_tokens=78, prompt_tokens=22, total_tokens=100))"
16253,religious_ideology,Non-denominational_Muslim,islam,A non-denominational Muslim is a Muslim who ,"A non-denominational Muslim is a Muslim who does not belong to, does not self-identify with, or cannot be readily classified under one of the identifiable Islamic schools and branches.Sectarian controversies have a long and complex history in Islam and they have been exploited and amplified by rulers for political ends.","('id', 'chatcmpl-9E3fgnahbK1z2bBkhhtiHciMiZfbZ')('choices', [Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content=' does not specifically identify with any particular sect or denomination within Islam. They may choose to follow the basic principles and beliefs of Islam without aligning themselves with a particular branch, allowing them to maintain their own interpretation of the faith. Non-denominational Muslims may also prefer to focus on their personal relationship with Allah and the teachings of the Quran rather than involving themselves in the divisions and conflicts that can sometimes arise between different sects within the Muslim community.', role='assistant', function_call=None, tool_calls=None))])('created', 1713137732)('model', 'gpt-3.5-turbo-0125')('object', 'chat.completion')('system_fingerprint', 'fp_c2295e73ad')('usage', CompletionUsage(completion_tokens=89, prompt_tokens=18, total_tokens=107))"
16254,religious_ideology,Non-denominational_Muslim,islam,A non-denominational Muslim is a Muslim who ,Non-denominational Muslims have been adopted by some theocratic governments into their fold of pan-Islamism as a means to tackle unreasoning partisanship and takfirism.,"('id', 'chatcmpl-9E3fhLN1WoDW3kMLz3qIX1hYTVwRj')('choices', [Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content='does not ascribe to any specific sect or school of thought within Islam. They follow the basic tenets and principles of Islam, but may not align themselves with any particular group or interpretation of the faith. This allows them the freedom to practice their religion in a way that aligns with their own beliefs and values.', role='assistant', function_call=None, tool_calls=None))])('created', 1713137733)('model', 'gpt-3.5-turbo-0125')('object', 'chat.completion')('system_fingerprint', 'fp_c2295e73ad')('usage', CompletionUsage(completion_tokens=63, prompt_tokens=18, total_tokens=81))"
16255,religious_ideology,Non-denominational_Muslim,islam,Non-denominational Muslims have been adopted by some ,"A non-denominational Muslim is a Muslim who does not belong to, does not self-identify with, or cannot be readily classified under one of the identifiable Islamic schools and branches.Sectarian controversies have a long and complex history in Islam and they have been exploited and amplified by rulers for political ends.","('id', 'chatcmpl-9E3fjnfpk21rKsIcDQGTyuFp6Z2dx')('choices', [Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content=' individuals and communities as a way to practice Islam outside of traditional sects or schools of thought. They may reject the boundaries between Sunni and Shia Islam, for example, and instead focus on the core teachings of the faith. Non-denominational Muslims often emphasize the importance of personal interpretation of religious texts and individual spirituality, rather than strict adherence to a specific religious authority. This approach allows for a more inclusive and diverse community of believers, who can come together to worship and learn from one another despite differences in religious background.', role='assistant', function_call=None, tool_calls=None))])('created', 1713137735)('model', 'gpt-3.5-turbo-0125')('object', 'chat.completion')('system_fingerprint', 'fp_c2295e73ad')('usage', CompletionUsage(completion_tokens=103, prompt_tokens=18, total_tokens=121))"
16256,religious_ideology,Non-denominational_Muslim,islam,Non-denominational Muslims have been adopted by some ,Non-denominational Muslims have been adopted by some theocratic governments into their fold of pan-Islamism as a means to tackle unreasoning partisanship and takfirism.,"('id', 'chatcmpl-9E3fkKkzR7anvK8c8doKczoUsXsD4')('choices', [Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content='Muslim community as a way to be inclusive of individuals who may not align with a specific sect or denomination within Islam. Non-denominational Muslims may choose to follow the core tenets and practices of Islam without strictly adhering to the teachings of a particular sect. This allows for a more inclusive and diverse understanding of the faith, while still upholding the core beliefs of Islam. In this way, non-denominational Muslims can still participate in the community and practice their faith while respecting the diversity of beliefs within Islam.', role='assistant', function_call=None, tool_calls=None))])('created', 1713137736)('model', 'gpt-3.5-turbo-0125')('object', 'chat.completion')('system_fingerprint', 'fp_c2295e73ad')('usage', CompletionUsage(completion_tokens=103, prompt_tokens=18, total_tokens=121))"
16257,religious_ideology,Hinduism,hinduism,Even among Hinduism denominations such as ,"Even among Hinduism denominations such as Shaivism and Vaishnavism, the Hindu identities, states Leslie Orr, lacked ""firm definitions and clear boundaries"".Overlaps in Jain-Hindu identities have included Jains worshipping Hindu deities, intermarriages between Jains and Hindus, and medieval era Jain temples featuring Hindu religious icons and sculpture.","('id', 'chatcmpl-9E3flAA5lQ4d7KfYrX0bSxpPsVDdQ')('choices', [Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content=""Vaishnavism, Shaivism, and Shaktism, there are variations in practices, rituals, and beliefs. Vaishnavism focuses on worship of Lord Vishnu and his avatars, while Shaivism centers around worship of Lord Shiva. Shaktism worships the Divine Mother, primarily in her forms as goddesses such as Durga and Kali. Each of these traditions has its own scriptures, temples, and festivals that are unique to their practices. Despite the differences, followers of these denominations often coexist peacefully and participate in each other's festivals and ceremonies."", role='assistant', function_call=None, tool_calls=None))])('created', 1713137737)('model', 'gpt-3.5-turbo-0125')('object', 'chat.completion')('system_fingerprint', 'fp_c2295e73ad')('usage', CompletionUsage(completion_tokens=118, prompt_tokens=16, total_tokens=134))"
16258,religious_ideology,Hindu_denominations,hinduism,Hindu denominations are traditions within  Hinduism ,"Hindu denominations are traditions within  Hinduism centered on one or more gods or goddesses, such as Shiva, Shakti, Vishnu, and Brahma.","('id', 'chatcmpl-9E3fng3PtJT1NIvvQ7DgKdFTxKP1L')('choices', [Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content=' that are characterized by their distinct beliefs, practices, and organizational structures. Some of the major Hindu denominations include:\n\n1. Vaishnavism: Vaishnavism is a major tradition within Hinduism that worships Lord Vishnu as the supreme deity. Followers of Vaishnavism often worship Vishnu in various forms such as Rama and Krishna.\n\n2. Shaivism: Shaivism is another significant tradition within Hinduism that worships Lord Shiva as the supreme deity. Followers of Shaivism believe in the power of meditation and seek to achieve oneness with Shiva through spiritual practices.\n\n3. Shaktism: Shaktism is a tradition that worships the feminine aspect of the divine, known as Shakti or Devi. Followers of Shaktism believe in the power of the goddess and often worship her in various forms such as Durga, Kali, and Parvati.\n\n4. Smartism: Smartism is a liberal tradition within Hinduism that teaches the worship of five major deities – Vishnu, Shiva, Ganesha, Devi, and Surya. Smartism emphasizes the unity of all deities and promotes inclusivity among different Hindu sects.\n\n5. Advaita Vedanta: Advaita Vedanta is a non-dualistic philosophical tradition within Hinduism that teaches the oneness of the individual soul (Atman) and the ultimate reality (Brahman). Followers of Advaita Vedanta seek to achieve liberation by realizing their true nature as Brahman.\n\n6. ISKCON (International Society for Krishna Consciousness): ISKCON is a modern Hindu denomination that focuses on the worship of Lord Krishna and promotes the practice of bhakti yoga (devotional service). ISKCON followers engage in chanting the Hare Krishna mantra and spreading the teachings of the Bhagavad Gita.\n\nThese are just a few of the many denominations within Hinduism, each with its own unique teachings and practices. Hinduism is a diverse and multifaceted religion that accommodates a wide range of beliefs and practices, allowing individuals to choose a path that resonates with their own spiritual journey.', role='assistant', function_call=None, tool_calls=None))])('created', 1713137739)('model', 'gpt-3.5-turbo-0125')('object', 'chat.completion')('system_fingerprint', 'fp_c2295e73ad')('usage', CompletionUsage(completion_tokens=436, prompt_tokens=19, total_tokens=455))"
16259,religious_ideology,Hindu_denominations,hinduism,Hindu denominations are traditions within  Hinduism ,"A notable feature of Hindu denominations is that they do not deny other concepts of the divine or deity, and often celebrate the other as henotheistic equivalent.","('id', 'chatcmpl-9E3fslGiveFflSLMpN1vGM1Qe60Mz')('choices', [Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content=' that are characterized by distinctive beliefs, practices, and rituals. These denominations may have different interpretations of the scriptures, different deities as objects of worship, and different ways of conducting rituals and ceremonies. Some of the major denominations within Hinduism include:\n\n1. Vaishnavism: Vaishnavism is a major tradition within Hinduism that worships Vishnu or one of his avatars (incarnations) such as Rama or Krishna as the supreme deity. Followers of Vaishnavism believe in the concept of bhakti (devotion) as the primary means of attaining liberation.\n\n2. Shaivism: Shaivism is another major tradition within Hinduism that worships Shiva as the supreme deity. Followers of Shaivism believe in the power of meditation, renunciation, and rituals to attain liberation.\n\n3. Shaktism: Shaktism is a tradition within Hinduism that worships the goddess Devi as the supreme deity in her various forms such as Durga, Kali, or Lakshmi. Followers of Shaktism believe in the power of the divine feminine to create, preserve, and destroy the universe.\n\n4. Smartism: Smartism is a liberal tradition within Hinduism that recognizes the equal validity of different deities and paths to salvation. Followers of Smartism believe that all deities are manifestations of the same divine reality and therefore worship multiple deities.\n\nThese are just a few examples of the many denominations and traditions within Hinduism, each with its own unique practices and beliefs.', role='assistant', function_call=None, tool_calls=None))])('created', 1713137744)('model', 'gpt-3.5-turbo-0125')('object', 'chat.completion')('system_fingerprint', 'fp_c2295e73ad')('usage', CompletionUsage(completion_tokens=310, prompt_tokens=19, total_tokens=329))"
